SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539043,BKMINDST    ,B ,Q,1.14,1.15,1.10,1.11,1.10,1.15,232,32320,36346.00,
539044,MANAKSTELTD ,B ,Q,22.25,22.40,21.50,21.70,21.70,22.25,90,5946,131545.00,
539045,MNKALCOLTD  ,B ,Q,9.35,9.59,9.29,9.36,9.50,9.50,21,2694,25469.00,
539046,MNKCMILTD   ,B ,Q,16.10,16.10,14.85,14.85,14.85,15.63,131,21511,328186.00,
539056,IMAGICAA    ,T ,Q,7.88,8.09,7.50,7.70,7.70,7.88,111,98146,755786.00,
539083,INOXWIND    ,B ,Q,68.50,68.85,67.70,68.15,68.10,68.25,201,10350,705925.00,
539096,AANANDALAK  ,XT,Q,4.25,4.25,4.25,4.25,4.25,4.05,3,442,1878.00,
539110,NORTHLINK   ,X ,Q,23.45,23.50,23.45,23.50,23.50,23.25,2,100,2347.00,
539111,SHESHAINDS  ,X ,Q,7.58,7.58,7.58,7.58,7.58,7.44,3,593,4494.00,
539112,SAB         ,X ,Q,30.70,30.70,29.65,29.65,29.65,29.50,6,443,13336.00,
539113,PML         ,X ,Q,1240.00,1269.00,1220.00,1227.80,1227.10,1254.15,27,94,115667.00,
539118,VRLLOG      ,A ,Q,259.95,259.95,239.55,249.30,249.30,246.00,439,9669,2365280.00,
539120,BFFL        ,X ,Q,14.01,14.01,14.01,14.01,14.01,13.69,1,2,28.00,
539122,BODHTREE    ,X ,Q,30.60,30.60,29.35,30.00,30.00,30.00,459,20385,610548.00,
539126,MEP         ,B ,Q,18.15,18.90,18.05,18.15,18.15,18.45,187,34612,639061.00,
539132,VEGETABLE   ,XT,Q,2.91,3.00,2.90,3.00,3.00,3.04,8,2732,8129.00,
539141,UFO         ,B ,Q,83.00,83.90,82.60,82.60,82.70,82.80,130,8459,702105.00,
539143,PANTH       ,X ,Q,10.74,10.74,10.74,10.74,10.74,10.95,19,6694,71893.00,
539148,SHIVALIK    ,X ,Q,830.00,830.00,799.00,804.05,804.05,825.05,288,9301,7529571.00,
539150,PNCINFRA    ,A ,Q,257.50,259.55,247.20,248.75,248.75,256.95,2408,73122,18408253.00,
539151,ARFIN       ,X ,Q,58.80,58.80,58.25,58.80,58.80,57.30,3,104,6061.00,
539175,INDRAIND    ,X ,Q,8.96,8.96,8.96,8.96,8.96,8.54,5,145,1299.00,
539176,HAWAENG     ,XT,Q,24.20,25.40,23.95,25.40,25.40,24.20,5,223,5418.00,
539177,AIIL        ,X ,Q,384.00,384.00,381.00,381.00,381.00,385.00,4,5,1914.00,
539195,POEL        ,XT,Q,40.00,42.95,39.75,42.65,42.65,41.70,33,7664,316155.00,
539196,AEL         ,X ,Q,14.89,14.89,13.45,13.61,13.60,13.88,26,2556,35084.00,
539197,DEVHARI     ,X ,Q,0.80,0.80,0.77,0.77,0.77,0.80,115,83434,65037.00,
539198,CAPFIN      ,XT,Q,5.29,5.29,5.29,5.29,5.29,5.56,1,174,920.00,
539201,SATIA       ,A ,Q,86.90,87.00,84.40,84.95,84.95,83.30,23,858,73328.00,
539216,GARMNTMNTR  ,B ,Q,99.95,99.95,90.20,90.90,90.20,91.35,33,8280,778383.00,
539219,MUL         ,XT,Q,13.43,13.43,12.36,12.46,12.46,13.01,45,35388,450129.00,
539220,MISHKA      ,T ,Q,26.25,26.25,26.25,26.25,26.25,25.00,1,50,1312.00,
539221,SPORTKING   ,XT,Q,901.10,978.95,901.10,929.25,930.00,948.40,35,283,265406.00,
539222,VMV         ,M ,Q,15.90,15.90,15.60,15.75,15.80,15.60,5,37500,589125.00,
539223,AMBITION    ,B ,Q,5.30,5.30,5.25,5.25,5.25,5.35,2,51,267.00,
539225,JIYAECO     ,XT,Q,6.13,6.40,6.06,6.22,6.25,6.35,48,10856,67459.00,
539226,RUDRA       ,T ,Q,44.25,44.25,42.15,42.15,42.15,44.35,2,75,3266.00,
539227,LOYAL       ,B ,Q,29.20,29.40,28.05,29.25,29.40,28.00,6,10020,286651.00,
539228,GGPL        ,B ,Q,32.75,32.75,31.05,31.45,31.45,31.70,15,482,15418.00,
539229,MRSS        ,MT,Q,7.29,7.30,7.00,7.00,7.00,7.14,9,6600,47268.00,
539235,GPL         ,X ,Q,289.00,289.00,285.00,285.25,285.25,279.00,13,1007,289227.00,
539246,JEL         ,XT,Q,35.70,35.70,35.70,35.70,35.70,34.00,5,213,7604.00,
539251,BALKRISHNA  ,T ,Q,22.20,22.30,22.20,22.30,22.30,21.25,7,1865,41499.00,
539252,SCFL        ,B ,Q,5.59,5.59,5.44,5.44,5.44,5.50,17,1292,7056.00,
539253,SURYAINDIA  ,XT,Q,15.17,15.17,15.17,15.17,15.17,14.45,1,100,1517.00,
539254,ADANITRANS  ,A ,Q,784.70,793.00,763.00,779.05,782.15,778.00,998,20392,15893419.00,
539255,STARDELTA   ,X ,Q,88.00,91.95,88.00,91.95,91.95,91.95,2,2,179.00,
539267,DRHABEEB    ,X ,Q,35.40,36.95,35.40,35.40,35.40,35.50,3,1010,35761.00,
539268,SYNGENE     ,A ,Q,545.30,558.80,530.15,532.65,532.65,541.75,1480,138890,74914521.00,
539273,PECOS       ,M ,Q,23.85,23.85,23.85,23.85,23.85,21.05,1,1000,23850.00,
539274,BLFL        ,Z ,Q,5.85,5.85,5.85,5.85,5.85,5.70,5,50,292.00,
539275,MSL         ,T ,Q,73.50,73.50,69.90,70.00,70.00,73.50,8,1028,72980.00,
539276,KAYA        ,B ,Q,309.95,310.90,305.60,308.85,308.30,308.85,342,12130,3740200.00,
539278,SYMBIOX     ,X ,Q,0.93,1.01,0.93,1.01,1.01,0.97,16,5587,5536.00,
539289,MJCO        ,T ,Q,73.85,73.85,73.85,73.85,73.85,77.70,575,14800,1092980.00,
539290,BINDALAGRO  ,B ,Q,17.15,17.85,16.95,17.35,17.20,17.15,75,7866,137078.00,
539291,OZONEWORLD  ,X ,Q,75.00,77.00,71.50,76.75,76.75,75.90,107,147320,11119523.00,
539301,ARVSMART    ,B ,Q,99.85,103.25,98.15,100.60,100.60,98.75,283,11737,1180727.00,
539302,POWERMECH   ,A ,Q,520.85,549.00,520.85,539.10,537.15,515.10,331,2412,1310229.00,
539309,RAMASTEEL   ,T ,Q,69.85,69.85,69.85,69.85,69.85,73.50,10,1001,69919.00,
539310,THINKINK    ,X ,Q,29.05,30.20,28.10,29.15,28.15,28.90,175,314348,9170620.00,
539312,UTISENSETF  ,B ,Q,539.00,540.00,524.50,524.67,526.37,541.95,102,2681,1430899.00,
539313,UTINIFTETF  ,B ,Q,1560.00,1565.00,1556.85,1560.00,1560.00,1555.70,10,19,29641.00,
539331,VETO        ,B ,Q,143.25,143.65,137.50,138.65,139.00,143.25,120,3609,505488.00,
539332,NAVKARCORP  ,B ,Q,42.05,43.10,41.55,41.75,41.75,42.05,536,103419,4335066.00,
539334,SHREEPUSHK  ,B ,Q,141.00,156.10,139.70,146.10,146.10,138.10,1418,174633,25704420.00,
539336,GUJGAS      ,A ,Q,513.00,540.00,508.15,535.15,535.15,510.30,6072,128970,67787286.00,
539346,SADBHIN     ,B ,Q,24.00,24.00,23.00,23.15,23.05,23.55,117,24727,581384.00,
539351,PRABHAT     ,B ,Q,88.00,88.00,85.55,86.40,86.95,87.45,718,33680,2923354.00,
539353,SALAUTO     ,X ,Q,170.00,170.00,160.05,162.00,160.05,167.00,14,290,47990.00,
539354,POLYSPIN    ,X ,Q,52.50,53.00,52.50,53.00,53.00,52.80,2,202,10705.00,
539359,PRITIKAUTO  ,X ,Q,90.50,90.65,86.70,87.45,86.80,89.40,90,4581,405277.00,
539363,SKC         ,T ,Q,6.27,6.66,6.05,6.05,6.05,6.35,4,286,1736.00,
539383,MINFY       ,Z ,Q,2.62,2.62,2.62,2.62,2.62,2.57,3,52,136.00,
539384,KRISHNACAP  ,XT,Q,3.74,3.74,3.74,3.74,3.74,3.93,1,1,3.00,
539391,ACME        ,X ,Q,19.95,19.95,19.60,19.60,19.60,20.00,46,2112,41468.00,
539399,BELLACASA   ,B ,Q,143.80,143.80,131.05,140.00,140.00,137.00,18,340,47179.00,
539400,MALLCOM     ,X ,Q,430.95,430.95,406.00,430.00,429.95,413.15,84,4451,1898148.00,
539402,VAL         ,M ,Q,25.15,25.15,25.15,25.15,25.15,25.25,1,6400,160960.00,
539404,SATIN       ,A ,Q,103.00,103.80,97.85,97.95,97.95,103.00,671,59834,5944976.00,
539407,GENCON      ,B ,Q,53.70,53.70,51.50,52.75,52.80,52.80,53,16819,879189.00,
539408,KUBERJI     ,X ,Q,0.72,0.72,0.72,0.72,0.72,0.69,2,201,144.00,
539428,TEJNAKSH    ,B ,Q,80.00,81.50,76.00,76.85,77.00,76.85,185,30371,2391384.00,
539437,IDFCFIRSTB  ,A ,Q,65.75,65.90,63.10,63.35,63.35,65.25,14588,3862420,247605457.00,
539447,BEARDSELL   ,B ,Q,10.00,10.00,9.93,10.00,10.00,9.93,16,2502,24985.00,
539448,INDIGO      ,A ,Q,1656.00,1700.15,1640.00,1682.60,1682.60,1656.90,1802,28853,48636799.00,
539450,SHK         ,A ,Q,121.75,121.75,119.10,119.70,119.70,121.60,403,32293,3882502.00,
539469,PANORAMA    ,XT,Q,49.90,49.90,49.90,49.90,49.90,48.20,1,1,49.00,
539470,SHREEGANES  ,X ,Q,137.50,137.50,118.50,118.70,118.70,121.50,77,16436,2041850.00,
539480,LICNETFN50  ,B ,Q,162.00,165.80,157.10,157.60,157.20,158.01,18,72,11419.00,
539487,LICNETFSEN  ,B ,Q,549.00,557.17,532.00,536.13,532.50,544.50,29,40,21752.00,
539506,ADCON       ,XT,Q,6.46,6.46,6.46,6.46,6.46,6.46,1,2,12.00,
539515,QUINT       ,XT,Q,304.85,310.90,300.00,310.05,310.10,304.85,61,2670,818350.00,
539516,HDFCNIFETF  ,B ,Q,158.00,159.70,156.77,157.31,157.01,158.18,135,1291,203976.00,
539517,SXETF       ,B ,Q,535.00,542.98,535.00,540.57,541.00,537.00,39,631,339627.00,
539518,UDAYJEW     ,X ,Q,110.20,110.20,104.05,109.30,109.35,108.00,33,6177,662386.00,
539519,MAYUKH      ,X ,Q,21.25,22.00,21.25,22.00,22.00,21.25,25,36424,794147.00,
539521,NAVIGANT    ,M ,Q,11.35,11.40,11.30,11.30,11.30,11.35,3,60000,681000.00,
539523,ALKEM       ,A ,Q,2700.00,2702.45,2647.05,2656.05,2657.85,2684.35,641,2918,7772203.00,
539524,LALPATHLAB  ,A ,Q,2486.60,2548.00,2428.45,2528.50,2528.50,2408.60,1327,9694,24078091.00,
539525,NAVKETAN    ,XT,Q,0.41,0.41,0.39,0.41,0.41,0.41,9,1930,775.00,
539526,SCTL        ,B ,Q,0.69,0.69,0.64,0.65,0.66,0.68,738,3544659,2362319.00,
539527,CREATIVE    ,X ,Q,375.00,375.00,375.00,375.00,375.00,358.80,2,20,7500.00,
539528,AAYUSH      ,X ,Q,30.15,30.15,29.50,29.65,29.95,30.15,19,563,16731.00,
539533,ELITECON    ,XT,Q,10.50,10.50,10.50,10.50,10.50,10.00,2,16700,175350.00,
539542,LUXIND      ,A ,Q,1738.05,1743.95,1707.65,1712.75,1709.90,1728.85,136,978,1689617.00,
539544,ABHIINFRA   ,XT,Q,3.79,3.79,3.79,3.79,3.79,3.72,4,2827,10714.00,
539546,BNL         ,X ,Q,6.56,6.56,6.56,6.56,6.56,6.90,1,100,656.00,
539551,NH          ,A ,Q,421.95,434.50,421.95,430.40,431.00,421.95,457,7501,3233043.00,
539561,REMLIFE     ,XT,Q,44.25,46.85,42.75,46.85,46.85,44.95,13,1325,57039.00,
539562,AARNAV      ,XT,Q,92.00,92.60,91.75,92.50,92.50,92.50,22,2376,218576.00,
539594,MISHTANN    ,X ,Q,4.84,5.05,4.84,5.01,5.00,4.73,188,55843,278705.00,
539597,JSLHISAR    ,A ,Q,121.30,121.30,119.00,119.60,119.00,119.55,148,16068,1926616.00,
539620,AINFRA      ,X ,Q,23.00,24.95,22.75,24.90,24.90,23.10,13,891,21974.00,
539621,BCLENTERPR  ,XT,Q,10.00,10.50,9.85,10.40,10.50,10.35,25,3032,30638.00,
539636,PRECAM      ,B ,Q,40.95,42.00,39.75,40.95,41.35,40.50,999,85404,3513130.00,
539658,TEAMLEASE   ,A ,Q,3587.80,3587.80,3362.00,3424.35,3392.45,3590.60,214,685,2381680.00,
539660,BESTAGRO    ,B ,Q,326.00,386.00,326.00,386.00,386.00,368.75,40,3498,1331677.00,
539661,ACEMEN      ,XT,Q,36.70,36.70,36.70,36.70,36.70,36.75,2,2050,75235.00,
539669,RGF         ,X ,Q,1.22,1.35,1.17,1.17,1.17,1.25,34,21224,25509.00,
539673,RCL         ,XT,Q,7.75,8.49,7.75,8.02,8.02,8.10,10,5572,44785.00,
539678,QUICKHEAL   ,A ,Q,195.00,201.75,192.20,194.80,194.80,194.70,2258,66437,13069055.00,
539679,KAPILRAJ    ,X ,Q,9.90,10.00,9.85,10.00,10.00,10.00,11,125820,1258082.00,
539686,KPEL        ,B ,Q,60.85,60.85,56.55,57.35,58.30,58.05,79,6588,384605.00,
539692,IFINSER     ,X ,Q,6.49,6.49,6.49,6.49,6.49,6.37,5,3568,23156.00,
539697,HILIKS      ,XT,Q,6.80,7.14,6.80,6.82,7.14,6.80,2,107,729.00,
539724,HYPERSOFT   ,X ,Q,5.14,5.14,5.14,5.14,5.14,5.14,1,4908,25227.00,
539725,GOKULAGRO   ,B ,Q,22.55,23.80,22.55,23.05,23.00,22.05,121,17060,396341.00,
539730,FREDUN      ,XT,Q,487.50,498.75,478.00,479.00,479.00,481.80,45,1143,557794.00,
539742,SIMBHALS    ,B ,Q,7.96,8.19,7.52,7.86,8.11,7.81,31,3902,30807.00,
539760,RELICAB     ,M ,Q,44.00,44.00,44.00,44.00,44.00,44.00,1,3000,132000.00,
539767,MNIL        ,X ,Q,8.02,8.18,7.86,8.17,8.18,8.02,27,8164,66177.00,
539770,DARJEELING  ,XT,Q,4.55,4.55,4.13,4.13,4.13,4.34,20,8158,33873.00,
539773,ADVIKCA     ,XT,Q,1.56,1.56,1.56,1.56,1.56,1.53,3,301,469.00,
539784,LICNFNHGP   ,B ,Q,157.00,157.00,153.10,155.90,155.90,158.45,29,97,15020.00,
539785,PDMJEPAPER  ,B ,Q,25.75,27.00,25.75,26.50,26.45,25.40,444,53192,1416217.00,
539787,HCG         ,A ,Q,178.40,182.50,173.05,177.75,177.30,172.10,652,19868,3551252.00,
539798,UMIYA       ,X ,Q,6.60,7.30,6.60,7.30,7.30,7.79,3,503,3669.00,
539799,BHARATWIRE  ,T ,Q,43.95,44.70,42.70,43.00,43.00,42.60,20,2446,107009.00,
539800,CHDCHEM     ,B ,Q,20.45,20.45,20.45,20.45,20.45,20.85,35,4964,101513.00,
539807,INFIBEAM    ,A ,Q,99.80,111.80,97.60,108.30,108.30,97.60,8697,1274536,133427134.00,
539814,RADHEY      ,X ,Q,34.00,40.80,32.95,40.80,40.80,34.00,105,31903,1158535.00,
539833,SICLTD      ,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,1,1,0.00,
539835,SUPERIOR    ,X ,Q,129.00,129.35,128.70,128.85,128.80,128.95,217,15439,1994131.00,
539837,RPEL        ,T ,Q,237.90,237.90,217.00,229.00,229.00,226.75,10,564,132391.00,
539841,LANCER      ,B ,Q,75.55,79.15,75.55,77.00,77.00,77.35,54,4174,321737.00,
539844,EQUITAS     ,A ,Q,93.00,93.00,89.25,89.80,89.80,91.50,523,66960,6041905.00,
539854,HALDER      ,X ,Q,130.55,130.55,130.55,130.55,130.55,128.00,4,150,19582.00,
539861,SKIL        ,T ,Q,3.02,3.15,2.92,3.04,3.04,3.00,22,19804,59317.00,
539871,THYROCARE   ,A ,Q,880.00,894.50,873.50,876.40,876.40,867.70,643,5429,4788577.00,
539872,BAJAJHCARE  ,B ,Q,484.90,484.90,466.60,471.70,475.00,468.00,349,7826,3709548.00,
539874,UJJIVAN     ,A ,Q,235.00,239.95,230.50,231.15,231.20,234.90,2307,76097,17691567.00,
539875,RSDFIN      ,X ,Q,34.95,34.95,34.95,34.95,34.95,36.40,1,4,139.00,
539876,CROMPTON    ,A ,Q,401.30,406.30,388.25,399.05,404.30,401.15,1101,43222,17044199.00,
539883,PILANIINVS  ,A ,Q,1771.85,1771.85,1701.00,1715.55,1713.50,1765.05,794,5207,8922861.00,
539884,DARSHANORNA ,B ,Q,11.50,12.30,11.00,12.30,12.30,11.71,350,235450,2857896.00,
539889,PARAGMILK   ,A ,Q,104.90,106.05,103.50,103.70,103.60,103.50,1535,63870,6670365.00,
539894,MADHAVIPL   ,X ,Q,5.32,5.38,5.20,5.27,5.34,5.44,41,18500,97029.00,
539910,KOCL        ,XT,Q,0.85,0.85,0.85,0.85,0.85,0.81,8,1821,1547.00,
539911,SNIM        ,X ,Q,33.50,33.50,33.50,33.50,33.50,32.85,56,97,3249.00,
539917,NAGARFERT   ,T ,Q,6.27,6.88,6.27,6.67,6.67,6.60,753,529465,3423182.00,
539921,SEIL        ,T ,Q,139.50,139.50,139.50,139.50,139.50,139.50,8,20020,2792790.00,
539938,MIL         ,XT,Q,28.40,28.40,28.40,28.40,28.40,28.40,1,500,14200.00,
539939,YASHCHEM    ,B ,Q,43.90,43.90,40.15,41.75,41.75,41.00,17,8305,344686.00,
539940,MAXVIL      ,B ,Q,62.35,63.65,61.35,61.45,61.35,62.05,221,27117,1690098.00,
539945,ICICINV20   ,B ,Q,77.80,78.35,77.80,78.09,78.10,77.45,10,16,1249.00,
539956,TAALENT     ,X ,Q,393.90,393.90,372.05,381.45,387.90,381.50,80,1503,576023.00,
539957,MGL         ,A ,Q,1233.95,1233.95,1183.00,1188.10,1188.10,1223.45,1924,32265,38559710.00,
539963,ZEAL        ,B ,Q,74.45,74.45,69.40,70.65,70.60,72.75,27,1862,132079.00,
539978,QUESS       ,A ,Q,714.90,729.00,691.15,694.10,697.40,701.15,1713,150827,105560154.00,
539980,ICICIMCAP   ,B ,Q,87.00,87.90,86.00,86.68,86.72,86.84,28,1202,103567.00,
539982,ASYL        ,T ,Q,15.00,15.00,13.68,13.69,13.70,14.40,11,1051,14667.00,
539984,HUIL        ,XT,Q,2681.00,2888.00,2681.00,2812.50,2800.00,2805.05,40,831,2353922.00,
539985,TITAANIUM   ,M ,Q,7.50,7.50,7.50,7.50,7.50,8.00,1,8000,60000.00,
539986,COMSYN      ,T ,Q,93.00,95.90,93.00,94.50,94.50,97.05,36,4756,443578.00,
539992,LLOYDSTEEL  ,T ,Q,1.20,1.26,1.14,1.26,1.26,1.20,1152,1712493,2088309.00,
540005,LTI         ,A ,Q,4105.00,4195.75,4081.10,4114.40,4113.50,4085.00,1734,11855,49027234.00,
540006,EASTWEST    ,XT,Q,68.60,69.85,66.15,69.70,69.75,67.80,98,5609,385674.00,
540008,BSLSENETFG  ,B ,Q,539.00,539.00,492.10,512.00,512.00,510.04,29,455,229593.00,
540023,COLORCHIPS  ,XT,Q,17.82,17.82,17.82,17.82,17.82,16.98,4,311,5542.00,
540025,ADVENZYMES  ,A ,Q,367.10,374.35,362.20,364.30,362.20,365.50,471,11330,4172193.00,
540026,LAHL        ,XT,Q,3.38,3.38,3.30,3.31,3.30,3.38,5,870,2883.00,
540027,PTIL        ,B ,Q,336.80,340.95,334.50,339.00,339.00,328.65,39,84042,28553611.00,
540047,DBL         ,A ,Q,633.00,657.70,632.00,638.25,638.25,642.65,774,15191,9740352.00,
540048,SPAL        ,B ,Q,176.70,176.70,169.50,171.30,173.35,172.45,68,2299,395520.00,
540061,BIGBLOC     ,B ,Q,91.60,91.60,91.60,91.60,91.60,96.40,6,460,42136.00,
540063,ECS         ,XT,Q,4.27,4.27,4.27,4.27,4.27,4.49,11,2150,9180.00,
540064,FRETAIL     ,A ,Q,67.95,67.95,66.50,66.60,66.60,66.95,9029,465798,31074636.00,
540065,RBLBANK     ,A ,Q,239.20,240.20,233.50,235.10,235.10,238.25,5395,1547155,363521231.00,
540073,BLS         ,B ,Q,109.80,111.95,107.55,108.35,108.25,109.05,925,44480,4853498.00,
540078,MITSU       ,T ,Q,110.00,111.50,104.00,110.00,110.00,108.00,7,1184,128011.00,
540080,NARAYANI    ,B ,Q,21.50,21.70,20.20,21.55,21.55,20.70,199,103202,2200989.00,
540081,GOVNOW      ,B ,Q,1.23,1.23,1.23,1.23,1.23,1.21,1,3000,3690.00,
540083,TVVISION    ,B ,Q,1.83,1.84,1.75,1.84,1.84,1.76,17,12432,22708.00,
540108,TIAANC      ,X ,Q,44.60,49.75,43.75,47.55,46.75,44.50,135,82002,3858474.00,
540115,LTTS        ,A ,Q,2778.00,2858.35,2755.00,2776.80,2776.80,2733.90,1371,11840,33297526.00,
540124,GNA         ,B ,Q,384.70,384.70,376.30,380.05,380.30,384.35,440,5292,2004256.00,
540125,RADHIKAJWE  ,M ,Q,17.00,17.00,16.10,16.10,16.10,17.00,2,3200,52960.00,
540132,SIIL        ,X ,Q,4.70,4.70,4.70,4.70,4.70,4.48,4,1101,5174.00,
540133,ICICIPRULI  ,A ,Q,453.70,453.70,443.00,443.85,443.85,449.85,2550,89181,39901960.00,
540134,IISL        ,X ,Q,4.53,4.84,4.53,4.68,4.68,4.76,20,7403,33788.00,
540135,ARCFIN      ,X ,Q,3.62,3.62,3.62,3.62,3.62,3.62,12,819,2964.00,
540136,HPL         ,B ,Q,60.80,64.50,56.80,58.50,58.50,58.70,4738,609937,37302011.00,
540143,SAGARSOFT   ,X ,Q,79.00,80.70,76.20,77.25,77.05,77.40,42,3107,243012.00,
540145,VALIANTORG  ,B ,Q,1266.95,1308.80,1264.00,1291.30,1288.00,1259.55,501,2353,3033543.00,
540147,SHASHIJIT   ,T ,Q,28.60,28.65,27.00,28.45,28.65,28.40,12,931,26402.00,
540151,DIKSAT      ,M ,Q,66.25,78.00,66.00,78.00,78.00,67.00,3,51000,3391875.00,
540153,ENDURANCE   ,A ,Q,1411.15,1413.00,1387.00,1405.55,1413.00,1409.65,289,1745,2441172.00,
540154,IDFSENSEXE  ,B ,Q,522.00,529.00,511.75,527.00,527.00,523.50,21,358,185871.00,
540173,PNBHOUSING  ,A ,Q,411.00,413.00,396.15,401.80,401.00,409.75,1109,23815,9626819.00,
540174,SOUTHERNIN  ,XT,Q,15.85,15.85,15.85,15.85,15.85,16.15,11,796,12616.00,
540175,REGENCY     ,X ,Q,12.08,12.29,11.48,11.70,11.70,12.08,18,661,7630.00,
540180,VBL         ,A ,Q,966.75,1006.10,965.75,996.40,996.40,963.60,1024,13509,13325047.00,
540192,LKPSEC      ,X ,Q,9.36,9.54,8.54,8.93,8.80,9.29,212,94344,839696.00,
540198,OSIAJEE     ,X ,Q,24.65,24.65,22.55,23.00,23.00,22.90,90,51424,1169429.00,
540203,SFL         ,A ,Q,2167.25,2167.25,2045.00,2067.70,2070.90,2115.50,500,1582,3304499.00,
540204,NIDL        ,XT,Q,53.40,53.40,53.40,53.40,53.40,50.90,6,6256,334070.00,
540205,AVL         ,B ,Q,179.60,179.60,179.60,179.60,179.60,176.10,1,100,17960.00,
540210,TMRVL       ,B ,Q,15.34,15.37,15.34,15.37,15.37,14.64,87,24175,371498.00,
540212,TCIEXP      ,A ,Q,893.00,933.40,892.40,927.35,927.35,907.90,374,2891,2660591.00,
540222,LAURUSLABS  ,A ,Q,355.80,363.55,354.00,361.55,361.55,357.00,4001,147594,52962699.00,
540243,NEWLIGHT    ,XT,Q,24.85,24.85,24.85,24.85,24.85,24.85,1,1,24.00,
540253,SNTCL       ,XT,Q,1.56,1.62,1.56,1.62,1.62,1.59,10,2101,3280.00,
540254,MTPL        ,X ,Q,4.25,4.68,4.25,4.29,4.28,4.46,14,2282,10174.00,
540259,SHANGAR     ,X ,Q,17.30,17.45,16.25,16.30,16.30,17.00,1424,440997,7312986.00,
540268,DHANVARSHA  ,X ,Q,495.00,495.00,479.00,482.70,482.70,483.95,56,5830,2828359.00,
540293,PRICOLLTD   ,A ,Q,69.55,71.00,68.00,68.40,68.10,69.00,1478,262085,18051394.00,
540311,JITFINFRA   ,T ,Q,8.60,9.00,8.55,9.00,9.00,9.00,21,3854,33334.00,
540358,RMC         ,M ,Q,18.55,18.55,18.00,18.00,18.00,15.55,2,4000,73100.00,
540359,PARMAX      ,X ,Q,40.25,42.00,38.95,41.75,41.75,40.90,21,1720,69410.00,
540360,LLFICL      ,X ,Q,63.50,68.90,63.50,65.20,64.75,63.55,53,10487,686173.00,
540361,DANUBE      ,XT,Q,15.50,15.85,15.50,15.55,15.55,15.85,7,1037,16105.00,
540366,RADIOCITY   ,B ,Q,24.30,24.30,23.85,24.05,24.15,24.30,34,7773,186121.00,
540376,DMART       ,A ,Q,3108.00,3199.95,3055.00,3072.05,3072.05,3108.50,1663,13405,41606139.00,
540385,KDLL        ,XT,Q,17.35,17.35,16.80,17.35,17.35,17.05,13,5144,88131.00,
540393,SMLT        ,M ,Q,29.00,29.00,29.00,29.00,29.00,29.00,1,10000,290000.00,
540395,CHEMCRUX    ,M ,Q,173.95,174.55,148.00,153.95,150.50,175.10,51,26000,4031175.00,
540396,MANOMAY     ,M ,Q,29.50,32.70,25.00,28.85,32.70,30.00,3,12000,348800.00,
540401,MAXIMUS     ,B ,Q,141.00,150.00,137.05,142.60,145.00,140.90,91,31007,4438633.00,
540403,CLEDUCATE   ,B ,Q,96.90,96.90,90.70,90.70,90.70,100.75,844,54874,5035005.00,
540404,PRIMEFRESH  ,M ,Q,104.50,129.90,104.50,122.00,122.00,120.00,6,15000,1830300.00,
540405,OCEANIC     ,T ,Q,50.80,51.00,50.80,51.00,51.00,53.00,2,6,305.00,
540425,SHANKARA    ,A ,Q,436.90,443.25,425.65,427.70,427.70,437.25,1105,20652,9023989.00,
540481,CLFL        ,X ,Q,13.83,13.83,13.83,13.83,13.83,13.56,1,1,13.00,
540497,SCHAND      ,B ,Q,126.45,134.00,121.60,131.75,131.75,124.70,2899,144731,18727487.00,
540519,MEERA       ,M ,Q,91.95,91.95,87.00,88.00,88.00,87.60,18,22800,2069340.00,
540526,IRBINVIT    ,IF,Q,58.40,59.00,58.40,59.00,59.00,58.54,34,175000,10259425.00,
540530,HUDCO       ,A ,Q,50.40,50.40,48.80,48.95,48.95,50.00,1035,167719,8271537.00,
540544,PSPPROJECT  ,A ,Q,475.00,477.35,470.05,474.20,473.50,471.75,366,42877,20315942.00,
540545,BGJL        ,B ,Q,53.45,53.45,53.45,53.45,53.45,56.25,16,1731,92521.00,
540552,AXISAEGPG   ,B ,Q,14.20,14.20,13.66,14.20,14.20,13.66,7,23,319.00,
540565,INDIGRID    ,IF,Q,138.85,138.85,137.55,137.97,137.97,139.28,14,23814,3285906.00,
540570,VARIMAN     ,X ,Q,16.44,17.35,15.51,16.80,16.80,16.44,85,138519,2306409.00,
540575,STARCEMENT  ,A ,Q,101.05,101.05,99.00,99.40,100.25,100.20,372,25529,2541807.00,
540595,TEJASNET    ,A ,Q,186.10,190.00,182.30,183.85,185.95,186.15,843,33346,6139521.00,
540596,ERIS        ,A ,Q,616.00,644.00,613.20,621.90,615.00,616.35,900,13763,8658305.00,
540602,GTPL        ,B ,Q,120.80,120.80,117.60,118.30,118.10,119.50,110,4509,536032.00,
540611,AUBANK      ,A ,Q,1198.90,1238.05,1198.90,1230.05,1230.05,1187.25,2126,52180,63695578.00,
540612,ICICILOVOL  ,B ,Q,118.50,119.18,118.32,119.18,119.18,117.77,8,33,3908.00,
540614,GGENG       ,B ,Q,125.25,127.75,112.50,119.05,118.90,123.95,311,46629,5604228.00,
